symbol,Date,value
UFAB,2022-04-06,0
UFAB,2022-04-07,0
UFAB,2022-04-08,0
UFAB,2022-04-09,0
UFAB,2022-04-10,0
UFAB,2022-04-11,0
UFAB,2022-04-12,0
UFAB,2022-04-13,0
UFAB,2022-04-14,0
UFAB,2022-04-15,0
UFAB,2022-04-16,54
UFAB,2022-04-17,0
UFAB,2022-04-18,0
UFAB,2022-04-19,0
UFAB,2022-04-20,0
UFAB,2022-04-21,0
UFAB,2022-04-22,0
UFAB,2022-04-23,0
UFAB,2022-04-24,0
UFAB,2022-04-25,0
UFAB,2022-04-26,25
UFAB,2022-04-27,35
UFAB,2022-04-28,31
UFAB,2022-04-29,0
UFAB,2022-04-30,29
ROKU,2022-06-01,75
ROKU,2022-06-02,81
ROKU,2022-06-03,74
ROKU,2022-06-04,81
ROKU,2022-06-05,93
ROKU,2022-06-06,77
ROKU,2022-06-07,77
ROKU,2022-06-08,86
ROKU,2022-06-09,84
ROKU,2022-06-10,83
ROKU,2022-06-11,88
ROKU,2022-06-12,90
ROKU,2022-06-13,84
ROKU,2022-06-14,85
ROKU,2022-06-15,83
ROKU,2022-06-16,79
ROKU,2022-06-17,89
ROKU,2022-06-18,88
ROKU,2022-06-19,89
ROKU,2022-06-20,88
ROKU,2022-06-21,91
ROKU,2022-06-22,86
ROKU,2022-06-23,90
ROKU,2022-06-24,100
ROKU,2022-06-25,82
ROKU,2022-06-26,95
ROKU,2022-06-27,74
ROKU,2022-06-28,72
ROKU,2022-06-29,71
ROKU,2022-06-30,71
AAL,2023-02-01,74
AAL,2023-02-02,100
AAL,2023-02-03,84
AAL,2023-02-04,60
AAL,2023-02-05,60
AAL,2023-02-06,76
AAL,2023-02-07,90
AAL,2023-02-08,90
AAL,2023-02-09,90
AAL,2023-02-10,83
AAL,2023-02-11,60
AAL,2023-02-12,60
AAL,2023-02-13,89
AAL,2023-02-14,76
AAL,2023-02-15,86
AAL,2023-02-16,76
AAL,2023-02-17,89
AAL,2023-02-18,62
AAL,2023-02-19,68
AAL,2023-02-20,55
AAL,2023-02-21,89
AAL,2023-02-22,79
AAL,2023-02-23,84
AAL,2023-02-24,85
AAL,2023-02-25,67
AAL,2023-02-26,60
AAL,2023-02-27,90
AAL,2023-02-28,76
HWCPZ,2022-05-01,0
HWCPZ,2022-05-02,0
HWCPZ,2022-05-03,0
HWCPZ,2022-05-04,0
HWCPZ,2022-05-05,0
HWCPZ,2022-05-06,0
HWCPZ,2022-05-07,0
HWCPZ,2022-05-08,0
HWCPZ,2022-05-09,0
HWCPZ,2022-05-10,0
HWCPZ,2022-05-11,0
HWCPZ,2022-05-12,0
HWCPZ,2022-05-13,0
HWCPZ,2022-05-14,0
HWCPZ,2022-05-15,0
HWCPZ,2022-05-16,0
HWCPZ,2022-05-17,0
HWCPZ,2022-05-18,0
HWCPZ,2022-05-19,0
HWCPZ,2022-05-20,0
HWCPZ,2022-05-21,0
HWCPZ,2022-05-22,0
HWCPZ,2022-05-23,0
HWCPZ,2022-05-24,0
HWCPZ,2022-05-25,0
HWCPZ,2022-05-26,0
HWCPZ,2022-05-27,0
HWCPZ,2022-05-28,0
HWCPZ,2022-05-29,0
HWCPZ,2022-05-30,0
HWCPZ,2022-05-31,0
ERIC,2022-09-01,87
ERIC,2022-09-02,94
ERIC,2022-09-03,95
ERIC,2022-09-04,90
ERIC,2022-09-05,93
ERIC,2022-09-06,89
ERIC,2022-09-07,100
ERIC,2022-09-08,92
ERIC,2022-09-09,81
ERIC,2022-09-10,91
ERIC,2022-09-11,89
ERIC,2022-09-12,84
ERIC,2022-09-13,90
ERIC,2022-09-14,100
ERIC,2022-09-15,91
ERIC,2022-09-16,89
ERIC,2022-09-17,96
ERIC,2022-09-18,90
ERIC,2022-09-19,91
ERIC,2022-09-20,89
ERIC,2022-09-21,91
ERIC,2022-09-22,96
ERIC,2022-09-23,92
ERIC,2022-09-24,89
ERIC,2022-09-25,96
ERIC,2022-09-26,97
ERIC,2022-09-27,85
ERIC,2022-09-28,94
ERIC,2022-09-29,78
ERIC,2022-09-30,89
NIO,2022-06-01,73
NIO,2022-06-02,72
NIO,2022-06-03,66
NIO,2022-06-04,23
NIO,2022-06-05,24
NIO,2022-06-06,79
NIO,2022-06-07,72
NIO,2022-06-08,85
NIO,2022-06-09,98
NIO,2022-06-10,70
NIO,2022-06-11,26
NIO,2022-06-12,23
NIO,2022-06-13,70
NIO,2022-06-14,84
NIO,2022-06-15,95
NIO,2022-06-16,87
NIO,2022-06-17,77
NIO,2022-06-18,34
NIO,2022-06-19,29
NIO,2022-06-20,63
NIO,2022-06-21,100
NIO,2022-06-22,88
NIO,2022-06-23,93
NIO,2022-06-24,98
NIO,2022-06-25,38
NIO,2022-06-26,29
NIO,2022-06-27,87
NIO,2022-06-28,79
NIO,2022-06-29,87
NIO,2022-06-30,74
AMC,2023-02-01,67
AMC,2023-02-02,64
AMC,2023-02-03,77
AMC,2023-02-04,82
AMC,2023-02-05,73
AMC,2023-02-06,72
AMC,2023-02-07,72
AMC,2023-02-08,65
AMC,2023-02-09,58
AMC,2023-02-10,71
AMC,2023-02-11,80
AMC,2023-02-12,59
AMC,2023-02-13,60
AMC,2023-02-14,79
AMC,2023-02-15,66
AMC,2023-02-16,66
AMC,2023-02-17,82
AMC,2023-02-18,100
AMC,2023-02-19,78
AMC,2023-02-20,67
AMC,2023-02-21,67
AMC,2023-02-22,62
AMC,2023-02-23,61
AMC,2023-02-24,73
AMC,2023-02-25,84
AMC,2023-02-26,65
AMC,2023-02-27,72
AMC,2023-02-28,76
PSTX,2023-03-01,0
PSTX,2023-03-02,33
PSTX,2023-03-03,0
PSTX,2023-03-04,29
PSTX,2023-03-05,0
PSTX,2023-03-06,0
PSTX,2023-03-07,0
PSTX,2023-03-08,0
PSTX,2023-03-09,31
PSTX,2023-03-10,0
PSTX,2023-03-11,0
PSTX,2023-03-12,0
PSTX,2023-03-13,94
PSTX,2023-03-14,0
PSTX,2023-03-15,0
PSTX,2023-03-16,0
PSTX,2023-03-17,0
PSTX,2023-03-18,0
PSTX,2023-03-19,0
PSTX,2023-03-20,33
PSTX,2023-03-21,87
PSTX,2023-03-22,33
PSTX,2023-03-23,100
PSTX,2023-03-24,0
PSTX,2023-03-25,54
PSTX,2023-03-26,0
PSTX,2023-03-27,0
PSTX,2023-03-28,61
PSTX,2023-03-29,51
PSTX,2023-03-30,0
PSTX,2023-03-31,0
CSCO,2022-04-01,86
CSCO,2022-04-02,43
CSCO,2022-04-03,14
CSCO,2022-04-04,69
CSCO,2022-04-05,38
CSCO,2022-04-06,60
CSCO,2022-04-07,71
CSCO,2022-04-08,91
CSCO,2022-04-09,23
CSCO,2022-04-10,15
CSCO,2022-04-11,51
CSCO,2022-04-12,100
CSCO,2022-04-13,68
CSCO,2022-04-14,56
CSCO,2022-04-15,50
CSCO,2022-04-16,24
CSCO,2022-04-17,20
CSCO,2022-04-18,73
CSCO,2022-04-19,69
CSCO,2022-04-20,79
CSCO,2022-04-21,80
CSCO,2022-04-22,97
CSCO,2022-04-23,27
CSCO,2022-04-24,24
CSCO,2022-04-25,72
CSCO,2022-04-26,74
CSCO,2022-04-27,76
CSCO,2022-04-28,88
CSCO,2022-04-29,92
CSCO,2022-04-30,31
SCHW,2023-02-01,49
SCHW,2023-02-02,47
SCHW,2023-02-03,21
SCHW,2023-02-04,100
SCHW,2023-02-05,0
SCHW,2023-02-06,72
SCHW,2023-02-07,73
SCHW,2023-02-08,34
SCHW,2023-02-09,90
SCHW,2023-02-10,54
SCHW,2023-02-11,34
SCHW,2023-02-12,52
SCHW,2023-02-13,0
SCHW,2023-02-14,33
SCHW,2023-02-15,25
SCHW,2023-02-16,53
SCHW,2023-02-17,44
SCHW,2023-02-18,21
SCHW,2023-02-19,27
SCHW,2023-02-20,51
SCHW,2023-02-21,34
SCHW,2023-02-22,59
SCHW,2023-02-23,59
SCHW,2023-02-24,54
SCHW,2023-02-25,61
SCHW,2023-02-26,39
SCHW,2023-02-27,43
SCHW,2023-02-28,47
GOOG,2022-07-01,44
GOOG,2022-07-02,32
GOOG,2022-07-03,32
GOOG,2022-07-04,40
GOOG,2022-07-05,49
GOOG,2022-07-06,47
GOOG,2022-07-07,47
GOOG,2022-07-08,48
GOOG,2022-07-09,29
GOOG,2022-07-10,30
GOOG,2022-07-11,50
GOOG,2022-07-12,47
GOOG,2022-07-13,50
GOOG,2022-07-14,51
GOOG,2022-07-15,57
GOOG,2022-07-16,33
GOOG,2022-07-17,35
GOOG,2022-07-18,73
GOOG,2022-07-19,64
GOOG,2022-07-20,53
GOOG,2022-07-21,60
GOOG,2022-07-22,60
GOOG,2022-07-23,38
GOOG,2022-07-24,32
GOOG,2022-07-25,60
GOOG,2022-07-26,100
GOOG,2022-07-27,85
GOOG,2022-07-28,63
GOOG,2022-07-29,53
GOOG,2022-07-30,32
GOOG,2022-07-31,30
GRAB,2023-01-01,96
GRAB,2023-01-02,94
GRAB,2023-01-03,97
GRAB,2023-01-04,100
GRAB,2023-01-05,96
GRAB,2023-01-06,94
GRAB,2023-01-07,93
GRAB,2023-01-08,90
GRAB,2023-01-09,98
GRAB,2023-01-10,90
GRAB,2023-01-11,91
GRAB,2023-01-12,93
GRAB,2023-01-13,92
GRAB,2023-01-14,93
GRAB,2023-01-15,89
GRAB,2023-01-16,95
GRAB,2023-01-17,89
GRAB,2023-01-18,96
GRAB,2023-01-19,91
GRAB,2023-01-20,91
GRAB,2023-01-21,85
GRAB,2023-01-22,87
GRAB,2023-01-23,87
GRAB,2023-01-24,92
GRAB,2023-01-25,86
GRAB,2023-01-26,97
GRAB,2023-01-27,94
GRAB,2023-01-28,90
GRAB,2023-01-29,86
GRAB,2023-01-30,92
GRAB,2023-01-31,100
UFAB,2023-04-01,0
UFAB,2023-04-02,47
UFAB,2023-04-03,0
UFAB,2023-04-04,0
UFAB,2023-04-05,64
UFAB,2023-04-06,0
UFAB,2023-04-07,0
UFAB,2023-04-08,0
UFAB,2023-04-09,100
UFAB,2023-04-10,38
UFAB,2023-04-11,0
UFAB,2023-04-12,0
UFAB,2023-04-13,0
UFAB,2023-04-14,0
UFAB,2023-04-15,0
UFAB,2023-04-16,0
UFAB,2023-04-17,0
UFAB,2023-04-18,89
UFAB,2023-04-19,48
UFAB,2023-04-20,0
UFAB,2023-04-21,76
UFAB,2023-04-22,57
UFAB,2023-04-23,0
UFAB,2023-04-24,0
AMZN,2022-08-01,100
AMZN,2022-08-02,78
AMZN,2022-08-03,81
AMZN,2022-08-04,87
AMZN,2022-08-05,82
AMZN,2022-08-06,24
AMZN,2022-08-07,15
AMZN,2022-08-08,78
AMZN,2022-08-09,65
AMZN,2022-08-10,82
AMZN,2022-08-11,70
AMZN,2022-08-12,71
AMZN,2022-08-13,22
AMZN,2022-08-14,14
AMZN,2022-08-15,75
AMZN,2022-08-16,71
AMZN,2022-08-17,67
AMZN,2022-08-18,60
AMZN,2022-08-19,55
AMZN,2022-08-20,16
AMZN,2022-08-21,12
AMZN,2022-08-22,62
AMZN,2022-08-23,56
AMZN,2022-08-24,56
AMZN,2022-08-25,53
AMZN,2022-08-26,62
AMZN,2022-08-27,21
AMZN,2022-08-28,11
AMZN,2022-08-29,58
AMZN,2022-08-30,50
AMZN,2022-08-31,51
XTNT,2023-01-01,0
XTNT,2023-01-02,0
XTNT,2023-01-03,0
XTNT,2023-01-04,0
XTNT,2023-01-05,0
XTNT,2023-01-06,27
XTNT,2023-01-07,0
XTNT,2023-01-08,0
XTNT,2023-01-09,0
XTNT,2023-01-10,21
XTNT,2023-01-11,27
XTNT,2023-01-12,0
XTNT,2023-01-13,0
XTNT,2023-01-14,0
XTNT,2023-01-15,0
XTNT,2023-01-16,100
XTNT,2023-01-17,0
XTNT,2023-01-18,0
XTNT,2023-01-19,25
XTNT,2023-01-20,48
XTNT,2023-01-21,0
XTNT,2023-01-22,0
XTNT,2023-01-23,0
XTNT,2023-01-24,0
XTNT,2023-01-25,0
XTNT,2023-01-26,33
XTNT,2023-01-27,0
XTNT,2023-01-28,0
XTNT,2023-01-29,0
XTNT,2023-01-30,0
XTNT,2023-01-31,0
HSAI,2022-06-01,81
HSAI,2022-06-02,35
HSAI,2022-06-03,0
HSAI,2022-06-04,0
HSAI,2022-06-05,0
HSAI,2022-06-06,37
HSAI,2022-06-07,29
HSAI,2022-06-08,100
HSAI,2022-06-09,0
HSAI,2022-06-10,0
HSAI,2022-06-11,0
HSAI,2022-06-12,0
HSAI,2022-06-13,0
HSAI,2022-06-14,70
HSAI,2022-06-15,0
HSAI,2022-06-16,0
HSAI,2022-06-17,37
HSAI,2022-06-18,60
HSAI,2022-06-19,0
HSAI,2022-06-20,43
HSAI,2022-06-21,29
HSAI,2022-06-22,0
HSAI,2022-06-23,29
HSAI,2022-06-24,0
HSAI,2022-06-25,0
HSAI,2022-06-26,0
HSAI,2022-06-27,0
HSAI,2022-06-28,66
HSAI,2022-06-29,0
HSAI,2022-06-30,0
HBAN,2023-03-01,6
HBAN,2023-03-02,0
HBAN,2023-03-03,10
HBAN,2023-03-04,0
HBAN,2023-03-05,0
HBAN,2023-03-06,10
HBAN,2023-03-07,27
HBAN,2023-03-08,0
HBAN,2023-03-09,14
HBAN,2023-03-10,36
HBAN,2023-03-11,0
HBAN,2023-03-12,0
HBAN,2023-03-13,100
HBAN,2023-03-14,80
HBAN,2023-03-15,74
HBAN,2023-03-16,64
HBAN,2023-03-17,62
HBAN,2023-03-18,13
HBAN,2023-03-19,7
HBAN,2023-03-20,65
HBAN,2023-03-21,61
HBAN,2023-03-22,47
HBAN,2023-03-23,33
HBAN,2023-03-24,19
HBAN,2023-03-25,13
HBAN,2023-03-26,10
HBAN,2023-03-27,47
HBAN,2023-03-28,32
HBAN,2023-03-29,34
HBAN,2023-03-30,33
HBAN,2023-03-31,11
SNAP,2023-02-01,100
SNAP,2023-02-02,93
SNAP,2023-02-03,93
SNAP,2023-02-04,90
SNAP,2023-02-05,88
SNAP,2023-02-06,87
SNAP,2023-02-07,89
SNAP,2023-02-08,84
SNAP,2023-02-09,85
SNAP,2023-02-10,85
SNAP,2023-02-11,81
SNAP,2023-02-12,71
SNAP,2023-02-13,74
SNAP,2023-02-14,82
SNAP,2023-02-15,78
SNAP,2023-02-16,82
SNAP,2023-02-17,85
SNAP,2023-02-18,80
SNAP,2023-02-19,76
SNAP,2023-02-20,81
SNAP,2023-02-21,84
SNAP,2023-02-22,92
SNAP,2023-02-23,90
SNAP,2023-02-24,80
SNAP,2023-02-25,86
SNAP,2023-02-26,83
SNAP,2023-02-27,88
SNAP,2023-02-28,91
HWCPZ,2023-03-01,0
HWCPZ,2023-03-02,0
HWCPZ,2023-03-03,0
HWCPZ,2023-03-04,0
HWCPZ,2023-03-05,0
HWCPZ,2023-03-06,0
HWCPZ,2023-03-07,0
HWCPZ,2023-03-08,0
HWCPZ,2023-03-09,0
HWCPZ,2023-03-10,0
HWCPZ,2023-03-11,0
HWCPZ,2023-03-12,0
HWCPZ,2023-03-13,0
HWCPZ,2023-03-14,0
HWCPZ,2023-03-15,0
HWCPZ,2023-03-16,0
HWCPZ,2023-03-17,0
HWCPZ,2023-03-18,0
HWCPZ,2023-03-19,0
HWCPZ,2023-03-20,0
HWCPZ,2023-03-21,0
HWCPZ,2023-03-22,0
HWCPZ,2023-03-23,0
HWCPZ,2023-03-24,0
HWCPZ,2023-03-25,0
HWCPZ,2023-03-26,0
HWCPZ,2023-03-27,0
HWCPZ,2023-03-28,0
HWCPZ,2023-03-29,0
HWCPZ,2023-03-30,0
HWCPZ,2023-03-31,0
CTRA,2022-06-01,47
CTRA,2022-06-02,96
CTRA,2022-06-03,71
CTRA,2022-06-04,32
CTRA,2022-06-05,35
CTRA,2022-06-06,53
CTRA,2022-06-07,76
CTRA,2022-06-08,35
CTRA,2022-06-09,62
CTRA,2022-06-10,34
CTRA,2022-06-11,34
CTRA,2022-06-12,53
CTRA,2022-06-13,63
CTRA,2022-06-14,61
CTRA,2022-06-15,90
CTRA,2022-06-16,51
CTRA,2022-06-17,100
CTRA,2022-06-18,22
CTRA,2022-06-19,32
CTRA,2022-06-20,64
CTRA,2022-06-21,59
CTRA,2022-06-22,65
CTRA,2022-06-23,50
CTRA,2022-06-24,25
CTRA,2022-06-25,32
CTRA,2022-06-26,0
CTRA,2022-06-27,58
CTRA,2022-06-28,41
CTRA,2022-06-29,48
CTRA,2022-06-30,57
PHYS,2022-04-01,57
PHYS,2022-04-02,61
PHYS,2022-04-03,52
PHYS,2022-04-04,91
PHYS,2022-04-05,75
PHYS,2022-04-06,90
PHYS,2022-04-07,100
PHYS,2022-04-08,65
PHYS,2022-04-09,49
PHYS,2022-04-10,45
PHYS,2022-04-11,77
PHYS,2022-04-12,70
PHYS,2022-04-13,93
PHYS,2022-04-14,89
PHYS,2022-04-15,64
PHYS,2022-04-16,44
PHYS,2022-04-17,46
PHYS,2022-04-18,75
PHYS,2022-04-19,60
PHYS,2022-04-20,77
PHYS,2022-04-21,75
PHYS,2022-04-22,75
PHYS,2022-04-23,53
PHYS,2022-04-24,52
PHYS,2022-04-25,87
PHYS,2022-04-26,95
PHYS,2022-04-27,83
PHYS,2022-04-28,79
PHYS,2022-04-29,82
PHYS,2022-04-30,44
AMD,2022-04-01,97
AMD,2022-04-02,93
AMD,2022-04-03,85
AMD,2022-04-04,97
AMD,2022-04-05,93
AMD,2022-04-06,96
AMD,2022-04-07,98
AMD,2022-04-08,87
AMD,2022-04-09,87
AMD,2022-04-10,84
AMD,2022-04-11,89
AMD,2022-04-12,85
AMD,2022-04-13,85
AMD,2022-04-14,97
AMD,2022-04-15,93
AMD,2022-04-16,88
AMD,2022-04-17,81
AMD,2022-04-18,94
AMD,2022-04-19,92
AMD,2022-04-20,97
AMD,2022-04-21,100
AMD,2022-04-22,90
AMD,2022-04-23,88
AMD,2022-04-24,81
AMD,2022-04-25,85
AMD,2022-04-26,95
AMD,2022-04-27,89
AMD,2022-04-28,92
AMD,2022-04-29,90
AMD,2022-04-30,89
RPHM,2023-04-01,0
RPHM,2023-04-02,0
RPHM,2023-04-03,0
RPHM,2023-04-04,0
RPHM,2023-04-05,0
RPHM,2023-04-06,0
RPHM,2023-04-07,0
RPHM,2023-04-08,100
RPHM,2023-04-09,0
RPHM,2023-04-10,0
RPHM,2023-04-11,0
RPHM,2023-04-12,0
RPHM,2023-04-13,0
RPHM,2023-04-14,38
RPHM,2023-04-15,0
RPHM,2023-04-16,74
RPHM,2023-04-17,0
RPHM,2023-04-18,0
RPHM,2023-04-19,0
RPHM,2023-04-20,0
RPHM,2023-04-21,46
RPHM,2023-04-22,0
RPHM,2023-04-23,0
RPHM,2023-04-24,68
BLU,2022-03-01,94
BLU,2022-03-02,85
BLU,2022-03-03,90
BLU,2022-03-04,96
BLU,2022-03-05,100
BLU,2022-03-06,100
BLU,2022-03-07,95
BLU,2022-03-08,85
BLU,2022-03-09,84
BLU,2022-03-10,82
BLU,2022-03-11,88
BLU,2022-03-12,93
BLU,2022-03-13,97
BLU,2022-03-14,82
BLU,2022-03-15,85
BLU,2022-03-16,82
BLU,2022-03-17,81
BLU,2022-03-18,99
BLU,2022-03-19,93
BLU,2022-03-20,90
BLU,2022-03-21,82
BLU,2022-03-22,86
BLU,2022-03-23,87
BLU,2022-03-24,87
BLU,2022-03-25,86
BLU,2022-03-26,92
BLU,2022-03-27,89
BLU,2022-03-28,78
BLU,2022-03-29,84
BLU,2022-03-30,84
BLU,2022-03-31,86
UAL,2023-03-01,87
UAL,2023-03-02,78
UAL,2023-03-03,84
UAL,2023-03-04,56
UAL,2023-03-05,56
UAL,2023-03-06,89
UAL,2023-03-07,93
UAL,2023-03-08,83
UAL,2023-03-09,83
UAL,2023-03-10,77
UAL,2023-03-11,52
UAL,2023-03-12,55
UAL,2023-03-13,81
UAL,2023-03-14,98
UAL,2023-03-15,100
UAL,2023-03-16,75
UAL,2023-03-17,70
UAL,2023-03-18,49
UAL,2023-03-19,52
UAL,2023-03-20,83
UAL,2023-03-21,78
UAL,2023-03-22,71
UAL,2023-03-23,71
UAL,2023-03-24,86
UAL,2023-03-25,56
UAL,2023-03-26,50
UAL,2023-03-27,90
UAL,2023-03-28,74
UAL,2023-03-29,79
UAL,2023-03-30,78
UAL,2023-03-31,68
ELYM,2023-04-01,0
ELYM,2023-04-02,0
ELYM,2023-04-03,0
ELYM,2023-04-04,78
ELYM,2023-04-05,0
ELYM,2023-04-06,0
ELYM,2023-04-07,0
ELYM,2023-04-08,67
ELYM,2023-04-09,0
ELYM,2023-04-10,0
ELYM,2023-04-11,72
ELYM,2023-04-12,0
ELYM,2023-04-13,0
ELYM,2023-04-14,0
ELYM,2023-04-15,0
ELYM,2023-04-16,37
ELYM,2023-04-17,48
ELYM,2023-04-18,0
ELYM,2023-04-19,0
ELYM,2023-04-20,0
ELYM,2023-04-21,0
ELYM,2023-04-22,0
ELYM,2023-04-23,100
ELYM,2023-04-24,0
FDBC,2022-06-01,0
FDBC,2022-06-02,0
FDBC,2022-06-03,0
FDBC,2022-06-04,0
FDBC,2022-06-05,0
FDBC,2022-06-06,0
FDBC,2022-06-07,0
FDBC,2022-06-08,0
FDBC,2022-06-09,0
FDBC,2022-06-10,0
FDBC,2022-06-11,0
FDBC,2022-06-12,0
FDBC,2022-06-13,0
FDBC,2022-06-14,0
FDBC,2022-06-15,72
FDBC,2022-06-16,0
FDBC,2022-06-17,0
FDBC,2022-06-18,0
FDBC,2022-06-19,0
FDBC,2022-06-20,0
FDBC,2022-06-21,0
FDBC,2022-06-22,0
FDBC,2022-06-23,78
FDBC,2022-06-24,0
FDBC,2022-06-25,0
FDBC,2022-06-26,0
FDBC,2022-06-27,0
FDBC,2022-06-28,0
FDBC,2022-06-29,100
FDBC,2022-06-30,0
AAL,2022-12-01,74
AAL,2022-12-02,71
AAL,2022-12-03,62
AAL,2022-12-04,64
AAL,2022-12-05,87
AAL,2022-12-06,70
AAL,2022-12-07,82
AAL,2022-12-08,68
AAL,2022-12-09,75
AAL,2022-12-10,52
AAL,2022-12-11,71
AAL,2022-12-12,84
AAL,2022-12-13,85
AAL,2022-12-14,93
AAL,2022-12-15,83
AAL,2022-12-16,75
AAL,2022-12-17,57
AAL,2022-12-18,73
AAL,2022-12-19,92
AAL,2022-12-20,90
AAL,2022-12-21,99
AAL,2022-12-22,95
AAL,2022-12-23,90
AAL,2022-12-24,71
AAL,2022-12-25,68
AAL,2022-12-26,61
AAL,2022-12-27,85
AAL,2022-12-28,100
AAL,2022-12-29,89
AAL,2022-12-30,75
AAL,2022-12-31,77
IRMD,2022-05-01,0
IRMD,2022-05-02,73
IRMD,2022-05-03,0
IRMD,2022-05-04,0
IRMD,2022-05-05,0
IRMD,2022-05-06,74
IRMD,2022-05-07,0
IRMD,2022-05-08,0
IRMD,2022-05-09,0
IRMD,2022-05-10,0
IRMD,2022-05-11,39
IRMD,2022-05-12,0
IRMD,2022-05-13,0
IRMD,2022-05-14,0
IRMD,2022-05-15,0
IRMD,2022-05-16,0
IRMD,2022-05-17,0
IRMD,2022-05-18,0
IRMD,2022-05-19,0
IRMD,2022-05-20,69
IRMD,2022-05-21,100
IRMD,2022-05-22,0
IRMD,2022-05-23,0
IRMD,2022-05-24,0
IRMD,2022-05-25,0
IRMD,2022-05-26,0
IRMD,2022-05-27,0
IRMD,2022-05-28,0
IRMD,2022-05-29,60
IRMD,2022-05-30,0
IRMD,2022-05-31,0
LCID,2023-03-01,93
LCID,2023-03-02,89
LCID,2023-03-03,82
LCID,2023-03-04,34
LCID,2023-03-05,10
LCID,2023-03-06,90
LCID,2023-03-07,83
LCID,2023-03-08,78
LCID,2023-03-09,80
LCID,2023-03-10,90
LCID,2023-03-11,24
LCID,2023-03-12,22
LCID,2023-03-13,78
LCID,2023-03-14,93
LCID,2023-03-15,92
LCID,2023-03-16,78
LCID,2023-03-17,65
LCID,2023-03-18,23
LCID,2023-03-19,5
LCID,2023-03-20,69
LCID,2023-03-21,73
LCID,2023-03-22,71
LCID,2023-03-23,70
LCID,2023-03-24,83
LCID,2023-03-25,22
LCID,2023-03-26,11
LCID,2023-03-27,72
LCID,2023-03-28,85
LCID,2023-03-29,100
LCID,2023-03-30,85
LCID,2023-03-31,84
FDBC,2022-03-01,0
FDBC,2022-03-02,45
FDBC,2022-03-03,0
FDBC,2022-03-04,0
FDBC,2022-03-05,0
FDBC,2022-03-06,45
FDBC,2022-03-07,0
FDBC,2022-03-08,0
FDBC,2022-03-09,0
FDBC,2022-03-10,36
FDBC,2022-03-11,42
FDBC,2022-03-12,0
FDBC,2022-03-13,0
FDBC,2022-03-14,0
FDBC,2022-03-15,0
FDBC,2022-03-16,0
FDBC,2022-03-17,100
FDBC,2022-03-18,0
FDBC,2022-03-19,0
FDBC,2022-03-20,0
FDBC,2022-03-21,0
FDBC,2022-03-22,0
FDBC,2022-03-23,0
FDBC,2022-03-24,45
FDBC,2022-03-25,0
FDBC,2022-03-26,0
FDBC,2022-03-27,0
FDBC,2022-03-28,0
FDBC,2022-03-29,51
FDBC,2022-03-30,0
FDBC,2022-03-31,0
GMDA,2022-09-01,59
GMDA,2022-09-02,0
GMDA,2022-09-03,35
GMDA,2022-09-04,0
GMDA,2022-09-05,21
GMDA,2022-09-06,18
GMDA,2022-09-07,57
GMDA,2022-09-08,51
GMDA,2022-09-09,44
GMDA,2022-09-10,0
GMDA,2022-09-11,0
GMDA,2022-09-12,39
GMDA,2022-09-13,39
GMDA,2022-09-14,0
GMDA,2022-09-15,0
GMDA,2022-09-16,0
GMDA,2022-09-17,0
GMDA,2022-09-18,22
GMDA,2022-09-19,20
GMDA,2022-09-20,65
GMDA,2022-09-21,46
GMDA,2022-09-22,0
GMDA,2022-09-23,74
GMDA,2022-09-24,21
GMDA,2022-09-25,0
GMDA,2022-09-26,100
GMDA,2022-09-27,25
GMDA,2022-09-28,0
GMDA,2022-09-29,40
GMDA,2022-09-30,0
YCBD,2023-02-01,81
YCBD,2023-02-02,0
YCBD,2023-02-03,100
YCBD,2023-02-04,86
YCBD,2023-02-05,0
YCBD,2023-02-06,0
YCBD,2023-02-07,47
YCBD,2023-02-08,0
YCBD,2023-02-09,41
YCBD,2023-02-10,0
YCBD,2023-02-11,0
YCBD,2023-02-12,0
YCBD,2023-02-13,80
YCBD,2023-02-14,46
YCBD,2023-02-15,0
YCBD,2023-02-16,0
YCBD,2023-02-17,48
YCBD,2023-02-18,0
YCBD,2023-02-19,0
YCBD,2023-02-20,0
YCBD,2023-02-21,76
YCBD,2023-02-22,0
YCBD,2023-02-23,0
YCBD,2023-02-24,0
YCBD,2023-02-25,0
YCBD,2023-02-26,0
YCBD,2023-02-27,96
YCBD,2023-02-28,83
ATKR,2023-03-01,0
ATKR,2023-03-02,0
ATKR,2023-03-03,0
ATKR,2023-03-04,0
ATKR,2023-03-05,0
ATKR,2023-03-06,0
ATKR,2023-03-07,0
ATKR,2023-03-08,0
ATKR,2023-03-09,21
ATKR,2023-03-10,21
ATKR,2023-03-11,0
ATKR,2023-03-12,0
ATKR,2023-03-13,0
ATKR,2023-03-14,31
ATKR,2023-03-15,0
ATKR,2023-03-16,0
ATKR,2023-03-17,0
ATKR,2023-03-18,0
ATKR,2023-03-19,0
ATKR,2023-03-20,28
ATKR,2023-03-21,0
ATKR,2023-03-22,0
ATKR,2023-03-23,100
ATKR,2023-03-24,24
ATKR,2023-03-25,0
ATKR,2023-03-26,0
ATKR,2023-03-27,40
ATKR,2023-03-28,0
ATKR,2023-03-29,0
ATKR,2023-03-30,31
ATKR,2023-03-31,27
NVDA,2022-11-01,41
NVDA,2022-11-02,39
NVDA,2022-11-03,33
NVDA,2022-11-04,36
NVDA,2022-11-05,11
